MONTHS,STATE,FF_DEATH,OTH_DEATH,DEATH,CNT,PROP_LOSS,CONT_LOSS
2008-10-01,OR,0,2,2,351,2.403365,0.88894
2008-10-01,PA,0,5,5,163,1.968802,0.803576
2008-10-01,RI,0,0,0,25,0.3425,0.08395
2008-10-01,SC,0,4,4,395,11.010195,1.546713
2008-10-01,SD,0,0,0,31,0.346532,0.0937
2008-10-01,TN,0,1,1,842,13.405628,4.266301
2008-10-01,TX,0,8,8,1931,18.787171,5.148347
2008-10-01,UT,0,0,0,105,2.03885,0.335422
2008-10-01,VA,0,2,2,648,9.160393,2.316895
2008-10-01,VT,0,0,0,36,8.656025,0.19407
2008-10-01,WA,0,6,6,452,5.433084,10.037843
2008-10-01,WI,0,1,1,201,1.877625,0.38195
2008-10-01,WV,0,3,3,426,5.967311,2.249896
2008-10-01,WY,0,0,0,19,0.143533,0.053306
2008-11-01,AK,0,2,2,52,1.890925,0.5724
2008-11-01,AL,0,1,1,432,4.031352,1.93513
2008-11-01,AR,0,2,2,658,7.987456,3.258091
2008-11-01,AZ,0,4,4,685,6.65152,3.232777
2008-11-01,CA,0,4,4,1335,102.336521,45.711519
2008-11-01,CO,0,4,4,245,10.691227,1.72487
2008-11-01,CT,0,2,2,241,3.774842,0.371728
2008-11-01,DE,0,0,0,50,0.4776,0.1152
2008-11-01,FL,0,9,9,1503,18.119181,4.41548
2008-11-01,GA,0,7,7,835,11.316992,3.247943
2008-11-01,HI,0,0,0,23,0.557,0.0974
2008-11-01,IA,0,0,0,166,1.349541,0.600573
2008-11-01,ID,0,0,0,73,3.501975,1.7332
2008-11-01,IL,0,10,10,1106,18.029602,4.207895
2008-11-01,IN,0,2,2,583,4.21094,1.449469
2008-11-01,KS,0,1,1,301,3.4169,0.861119
2008-11-01,KY,0,1,1,526,4.062541,1.430151
2008-11-01,LA,0,1,1,270,3.115517,0.849729
2008-11-01,MA,0,6,6,529,14.000647,2.780678
2008-11-01,MD,0,2,2,321,4.366971,1.886895
2008-11-01,ME,1,0,1,98,0.885013,0.346311
2008-11-01,MI,0,3,3,555,16.580184,5.441488
2008-11-01,MN,0,0,0,317,5.90314,0.98575
2008-11-01,MO,0,3,3,850,6.324137,1.912359
2008-11-01,MS,0,9,9,898,7.860417,2.953258
2008-11-01,MT,0,0,0,45,0.729261,0.20335
2008-11-01,NC,0,4,4,737,8.021428,2.205183
2008-11-01,ND,0,0,0,50,0.67315,0.251125
2008-11-01,NE,0,0,0,100,1.178971,0.365635
2008-11-01,NH,0,1,1,113,1.6249,0.8571
2008-11-01,NJ,0,6,6,481,3.863069,0.902057
2008-11-01,NM,0,1,1,161,1.0875,0.68385
2008-11-01,NV,0,1,1,128,2.65085,0.34007
2008-11-01,NY,0,4,4,1457,3.768571,2.435363
2008-11-01,OH,0,7,7,1243,15.542716,3.721645
2008-11-01,OK,0,7,7,694,6.646246,2.209531
2008-11-01,OR,0,1,1,258,3.525479,0.607496
2008-11-01,PA,0,0,0,221,3.21355,0.925732
2008-11-01,RI,0,0,0,18,0.808,0.0913
2008-11-01,SC,0,1,1,377,3.71315,1.161105
2008-11-01,SD,0,1,1,39,0.3668,0.08747
2008-11-01,TN,0,4,4,914,15.677172,5.576469
2008-11-01,TX,0,8,8,2010,23.005658,6.277038
2008-11-01,UT,0,0,0,88,1.3356,0.33675
2008-11-01,VA,0,6,6,775,10.048807,2.712844
2008-11-01,VT,0,0,0,56,0.8771,0.5726
2008-11-01,WA,0,3,3,419,7.01816,2.297325
2008-11-01,WI,0,3,3,220,2.856241,1.079595
2008-11-01,WV,0,3,3,398,4.434825,1.772525
2008-11-01,WY,0,0,0,22,0.0211,0.0109
2008-12-01,AK,0,1,1,94,2.579168,0.9414
2008-12-01,AL,0,4,4,413,2.486376,0.558412
2008-12-01,AR,0,8,8,678,9.878752,8.374122
2008-12-01,AZ,0,0,0,591,4.124517,0.78661
2008-12-01,CA,0,7,7,1493,40.807352,10.674244
2008-12-01,CO,0,0,0,236,18.863574,16.338895
2008-12-01,CT,0,1,1,230,3.057961,0.47077
2008-12-01,DE,0,0,0,76,0.470754,0.139878
2008-12-01,FL,0,3,3,1481,26.961088,8.49733
2008-12-01,GA,0,2,2,646,8.697407,2.500662
2008-12-01,HI,0,0,0,40,1.99905,0.4181
2008-12-01,IA,0,2,2,170,2.969801,1.014415
2008-12-01,ID,0,1,1,132,2.1694,0.5868
2008-12-01,IL,0,13,13,1068,22.133932,6.745534
2008-12-01,IN,0,1,1,548,4.585415,1.308222
2008-12-01,KS,0,0,0,316,3.70502,1.20088
2008-12-01,KY,0,8,8,480,4.742356,1.809621
2008-12-01,LA,0,1,1,303,2.7611,0.787141
2008-12-01,MA,0,7,7,591,14.466272,3.051066
2008-12-01,MD,0,2,2,314,5.995663,1.636311
2008-12-01,ME,0,0,0,126,1.517576,0.496761
2008-12-01,MI,0,7,7,634,19.670943,9.009802
2008-12-01,MN,0,9,9,380,12.131602,3.74342
2008-12-01,MO,0,2,2,806,9.064144,3.757687
2008-12-01,MS,1,6,7,848,11.418022,4.390688
2008-12-01,MT,0,0,0,83,2.389285,1.078501
2008-12-01,NC,0,6,6,677,6.839007,2.699145
2008-12-01,ND,0,2,2,45,0.447125,0.06956
2008-12-01,NE,0,1,1,103,1.411745,0.473
2008-12-01,NH,0,2,2,199,4.041994,1.587629
2008-12-01,NJ,0,0,0,475,3.185082,1.059996
2008-12-01,NM,0,1,1,159,0.476676,0.162251
2008-12-01,NV,0,0,0,132,1.81665,0.525911
2008-12-01,NY,0,4,4,1608,8.898187,4.85665
2008-12-01,OH,0,11,11,1157,14.298981,4.350222
2008-12-01,OK,0,2,2,722,7.239249,2.757083
2008-12-01,OR,0,4,4,404,5.053371,1.805656
2008-12-01,PA,0,1,1,97,1.1712,0.69245
2008-12-01,RI,0,0,0,15,0.07,0.05225
2008-12-01,SC,0,4,4,364,3.995155,1.03033
2008-12-01,SD,0,1,1,55,1.6408,0.82171
2008-12-01,TN,0,6,6,901,14.118488,4.814811
2008-12-01,TX,0,18,18,2425,23.829163,8.422383
2008-12-01,UT,0,0,0,95,1.97035,0.6688
2008-12-01,VA,0,9,9,746,15.315596,4.151568
2008-12-01,VT,0,0,0,54,2.8101,1.26212
2008-12-01,WA,0,3,3,609,13.611385,4.00159
2008-12-01,WI,0,5,5,215,3.572665,1.512675
2008-12-01,WV,0,5,5,366,6.699426,2.496886
2008-12-01,WY,0,1,1,28,0.0687,0.021
2008-01-01,ALL,1,210,211,28330,491.487121,120.384781
2008-02-01,ALL,0,158,158,23764,344.024519,129.808282
2008-03-01,ALL,3,156,159,27202,339.4165,99.882071
2008-04-01,ALL,2,108,110,26283,322.835816,100.764072
2008-05-01,ALL,0,115,115,23495,327.451754,101.275508
2008-06-01,ALL,1,113,114,24897,346.381775,111.318964
2008-07-01,ALL,2,108,110,25755,298.069456,95.480916
2008-08-01,ALL,1,107,108,22019,268.175847,83.159085
2008-09-01,ALL,0,97,97,20297,256.842423,75.563677
2008-10-01,ALL,0,138,138,22071,283.146093,87.96804
2008-11-01,ALL,1,134,135,23676,384.130445,129.805471
2008-12-01,ALL,1,171,172,24428,382.227625,140.612948
2009-01-01,AK,0,4,4,97,3.31251,0.5738
2009-01-01,AL,0,5,5,479,4.567833,1.313372
2009-01-01,AR,0,10,10,1222,10.956908,3.737811
2009-01-01,AZ,0,0,0,626,6.781757,4.377473
2009-01-01,CA,0,6,6,1915,34.50035,9.15977
2009-01-01,CO,0,0,0,211,4.347011,1.738066
2009-01-01,CT,0,0,0,245,7.107165,1.341609
2009-01-01,DE,0,1,1,85,0.371753,0.235053
2009-01-01,FL,0,4,4,2027,18.528511,5.670662
2009-01-01,GA,0,10,10,887,12.163253,3.707522
2009-01-01,HI,0,0,0,31,2.5783,0.307
2009-01-01,IA,0,3,3,157,2.653437,0.59945
2009-01-01,ID,0,0,0,119,2.56032,0.3896
2009-01-01,IL,0,12,12,1130,20.11631,7.109341
2009-01-01,IN,0,7,7,556,4.399677,1.303299
2009-01-01,KS,0,1,1,297,3.75249,1.255177
2009-01-01,KY,0,6,6,733,9.24876,3.331623
2009-01-01,LA,0,4,4,588,7.707298,1.824976
2009-01-01,MA,0,2,2,446,11.610885,2.437052
2009-01-01,MD,0,6,6,406,10.898825,2.327302
2009-01-01,ME,0,0,0,135,2.768,0.758877
2009-01-01,MI,0,3,3,1074,22.21092,9.655138
2009-01-01,MN,0,4,4,410,8.844386,2.685905
2009-01-01,MO,0,14,14,1300,13.152094,4.500556
2009-01-01,MS,0,9,9,1188,13.372677,4.948445
2009-01-01,MT,0,2,2,52,1.1394,0.374599
2009-01-01,NC,1,2,3,792,9.202334,3.177313
2009-01-01,ND,0,0,0,31,0.5751,0.19035
2009-01-01,NE,0,3,3,111,1.434975,0.90349
2009-01-01,NH,0,0,0,113,2.5406,0.898155
2009-01-01,NJ,1,4,5,504,3.247377,1.729628
2009-01-01,NM,0,1,1,219,1.03836,0.517343
2009-01-01,NV,0,0,0,104,1.05872,0.2927
2009-01-01,NY,0,7,7,1801,5.072594,2.643001
2009-01-01,OH,0,14,14,980,15.630801,4.993856
2009-01-01,OK,0,4,4,1021,6.907451,2.902141
2009-01-01,OR,0,0,0,390,4.467277,1.276051
2009-01-01,PA,0,3,3,255,4.87705,1.652851
2009-01-01,RI,0,0,0,30,0.04447,0.017
2009-01-01,SC,0,8,8,581,7.240834,2.31076
2009-01-01,SD,0,0,0,46,0.761701,0.260501
2009-01-01,TN,0,9,9,1007,17.094455,6.004035
2009-01-01,TX,0,14,14,3040,44.14674,9.428797
2009-01-01,UT,0,2,2,96,0.9867,0.44765
2009-01-01,VA,0,10,10,1000,14.791663,4.634417
2009-01-01,VT,0,1,1,70,1.331365,0.42625
2009-01-01,WA,0,6,6,468,14.351639,3.091947
2009-01-01,WI,0,1,1,354,5.685519,2.042975
2009-01-01,WV,0,12,12,354,5.445557,2.220079
2009-01-01,WY,0,0,0,25,0.21085,0.09565
2009-02-01,AK,0,5,5,37,1.1057,0.3908
2009-02-01,AL,0,6,6,572,3.734553,1.337953
2009-02-01,AR,0,8,8,968,7.40057,2.502212
2009-02-01,AZ,0,1,1,505,4.40943,1.21938
2009-02-01,CA,0,7,7,1364,22.39484,7.22305
2009-02-01,CO,0,1,1,211,3.464457,1.241511
2009-02-01,CT,0,5,5,173,2.726202,1.038112
2009-02-01,DE,0,0,0,87,0.441601,0.054351
2009-02-01,FL,0,7,7,2187,17.463968,4.857155
2009-02-01,GA,0,11,11,1086,13.595175,5.080478
2009-02-01,HI,0,0,0,26,1.1811,0.3196
2009-02-01,IA,0,2,2,83,1.808404,0.519701
2009-02-01,ID,0,0,0,92,2.533601,1.381501
2009-02-01,IL,0,4,4,1047,18.27963,6.48562
2009-02-01,IN,0,1,1,365,3.037202,1.255707
2009-02-01,KS,0,5,5,280,4.03096,1.10499
2009-02-01,KY,0,7,7,783,6.960126,3.187456
2009-02-01,LA,0,4,4,460,5.440167,1.548224
2009-02-01,MA,0,6,6,365,7.400301,2.21038
2009-02-01,MD,0,0,0,364,7.810231,2.839656
2009-02-01,ME,0,0,0,102,1.73365,0.609755
2009-02-01,MI,0,7,7,959,22.026061,7.497907
2009-02-01,MN,0,5,5,313,7.744315,3.017531
2009-02-01,MO,0,4,4,1062,6.630661,2.490892
2009-02-01,MS,0,9,9,1351,11.81945,6.247958
2009-02-01,MT,0,0,0,44,0.8558,0.13495
2009-02-01,NC,0,1,1,911,14.91663,6.040601
2009-02-01,ND,0,0,0,25,0.3083,0.07245
2009-02-01,NE,0,1,1,96,1.192545,0.750002
2009-02-01,NH,0,1,1,74,1.412701,0.748656
2009-02-01,NJ,0,6,6,522,4.418314,1.022516
2009-02-01,NM,0,3,3,215,1.4626,0.164
2009-02-01,NV,0,0,0,82,3.116275,0.355775
2009-02-01,NY,0,6,6,1512,3.691565,1.303827
2009-02-01,OH,0,5,5,765,12.869857,5.635755
2009-02-01,OK,0,2,2,831,5.089657,1.811551
2009-02-01,OR,0,2,2,305,4.723907,1.494056
2009-02-01,PA,0,1,1,213,1.996221,0.678681
2009-02-01,RI,0,0,0,31,0.0545,0.005
2009-02-01,SC,0,1,1,587,10.465128,2.811088
2009-02-01,SD,0,1,1,41,0.9351,0.320618
2009-02-01,TN,0,8,8,1076,13.31202,4.929874
2009-02-01,TX,0,8,8,2429,18.701799,6.051534
2009-02-01,UT,0,0,0,65,1.4362,0.2839
2009-02-01,VA,0,7,7,1108,16.725873,5.565634
2009-02-01,VT,0,0,0,46,1.134876,0.335201
2009-02-01,WA,0,9,9,403,5.319634,1.681627
2009-02-01,WI,0,4,4,282,4.2042,1.266956
2009-02-01,WV,2,1,3,370,7.262412,4.154525
2009-02-01,WY,0,0,0,25,2.285,0.9835
2009-03-01,AK,0,1,1,53,2.251497,0.60865
2009-03-01,AL,0,6,6,489,4.32943,1.405022
2009-03-01,AR,0,2,2,925,6.998089,2.402869
2009-03-01,AZ,0,1,1,571,3.830663,1.447177
2009-03-01,CA,0,3,3,1538,24.16133,7.470243
2009-03-01,CO,0,1,1,276,4.08276,1.343435
2009-03-01,CT,0,2,2,283,4.185817,0.992767
2009-03-01,DE,0,1,1,100,0.473002,0.101277
2009-03-01,FL,0,5,5,2240,21.603461,7.553731
2009-03-01,GA,0,3,3,968,17.628749,3.123221
2009-03-01,HI,0,0,0,28,0.9565,0.10665
2009-03-01,IA,0,3,3,205,1.788166,0.851401
2009-03-01,ID,0,1,1,114,2.040255,0.513845
2009-03-01,IL,0,10,10,2036,19.465025,7.346859
2009-03-01,IN,0,1,1,807,5.326647,1.331416
2009-03-01,KS,0,1,1,284,3.074677,0.604552
2009-03-01,KY,0,5,5,787,4.10723,1.370575
2009-03-01,LA,0,4,4,510,4.444201,1.353499
2009-03-01,MA,0,4,4,514,7.690878,2.014486
2009-03-01,MD,0,3,3,346,14.78203,2.470742
2009-03-01,ME,0,0,0,100,1.445412,0.486122
2009-03-01,MI,0,9,9,1355,47.878166,23.865015
2009-03-01,MN,0,6,6,376,9.342523,2.572528
2009-03-01,MO,0,2,2,1369,8.715481,3.343055
2009-03-01,MS,0,10,10,1313,8.591253,2.775744
2009-03-01,MT,0,0,0,73,0.783725,0.266319
2009-03-01,NC,0,7,7,874,14.951863,3.41856
2009-03-01,ND,0,0,0,37,0.846475,0.45291
2009-03-01,NE,0,0,0,155,0.814022,0.40715
2009-03-01,NH,0,0,0,99,1.486903,0.477683
2009-03-01,NJ,0,0,0,514,3.034933,0.745565
2009-03-01,NM,0,0,0,229,1.514852,1.142701
2009-03-01,NV,0,0,0,107,2.0407,0.44545
2009-03-01,NY,0,3,3,1754,4.216926,3.247651
2009-03-01,OH,0,18,18,1492,14.228537,4.050717
2009-03-01,OK,1,9,10,1048,9.066343,2.298487
2009-03-01,OR,0,2,2,341,3.398202,0.978937
2009-03-01,PA,0,3,3,234,2.80225,0.9994
2009-03-01,RI,0,1,1,39,0.2569,0.12002
2009-03-01,SC,0,3,3,574,6.721778,1.843115
2009-03-01,SD,0,0,0,42,0.48235,0.21335
2009-03-01,TN,0,14,14,1059,11.849815,3.684887
2009-03-01,TX,0,14,14,2487,27.75087,9.43715
2009-03-01,UT,0,1,1,94,1.7457,0.461585
2009-03-01,VA,0,5,5,967,15.869127,3.708347
2009-03-01,VT,0,1,1,40,0.17005,0.0155
2009-03-01,WA,0,6,6,476,7.032522,2.603518
2009-03-01,WI,0,0,0,401,4.563521,1.564466
2009-03-01,WV,0,8,8,619,7.5294,2.78612
2009-03-01,WY,0,0,0,24,0.2455,0.077
2009-04-01,AK,0,1,1,44,1.562947,0.442125
2009-04-01,AL,0,0,0,320,1.68955,0.58938
2009-04-01,AR,0,1,1,629,5.068199,2.978165
2009-04-01,AZ,0,1,1,604,4.491659,1.019509
2009-04-01,CA,0,4,4,1514,24.472141,12.08889
2009-04-01,CO,0,3,3,197,3.547852,0.959265
2009-04-01,CT,0,0,0,316,1.867404,0.756273
2009-04-01,DE,0,0,0,99,1.158505,0.126205
2009-04-01,FL,0,7,7,1987,17.301116,6.079886
2009-04-01,GA,0,4,4,711,9.420438,2.470952
2009-04-01,HI,0,0,0,23,0.8426,0.1326
2009-04-01,IA,0,3,3,186,2.9005,1.069401
2009-04-01,ID,0,1,1,115,0.480106,0.109492
2009-04-01,IL,0,7,7,1386,19.146778,3.813304
2009-04-01,IN,0,1,1,484,6.642039,2.181348
2009-04-01,KS,0,0,0,183,1.74089,0.7487
2009-04-01,KY,0,0,0,562,4.286715,1.301595
2009-04-01,LA,0,4,4,387,5.020295,1.225524
2009-04-01,MA,0,3,3,675,11.515789,3.480577
2009-04-01,MD,0,6,6,359,4.788884,1.702945
2009-04-01,ME,0,0,0,154,1.465851,0.606851
2009-04-01,MI,0,11,11,1442,19.511838,7.172076
2009-04-01,MN,0,6,6,759,53.075791,2.777875
2009-04-01,MO,0,1,1,708,4.088151,1.217156
2009-04-01,MS,0,6,6,813,7.735476,3.306132
2009-04-01,MT,0,0,0,119,1.4984,0.606145
2009-04-01,NC,0,5,5,843,12.009192,2.895552
2009-04-01,ND,0,2,2,58,0.508231,0.235251
2009-04-01,NE,0,0,0,139,1.5258,0.726065
2009-04-01,NH,0,0,0,126,1.649701,0.362051
2009-04-01,NJ,0,4,4,630,4.608615,1.598995
2009-04-01,NM,0,0,0,193,0.734729,0.571956
2009-04-01,NV,0,0,0,106,2.442371,0.174501
2009-04-01,NY,0,3,3,1700,1.941903,1.075033
2009-04-01,OH,0,7,7,1174,11.726192,3.839618
2009-04-01,OK,0,3,3,823,13.578501,5.563585
2009-04-01,OR,0,1,1,387,3.101312,1.462382
2009-04-01,PA,0,1,1,224,6.403501,1.234551
2009-04-01,RI,0,0,0,45,0.2703,0.06555
2009-04-01,SC,0,0,0,1,0,0
2009-04-01,SD,0,2,2,39,0.56125,0.1975
2009-04-01,TN,0,4,4,857,14.846359,4.276228
2009-04-01,TX,0,4,4,2148,26.814422,9.655942
2009-04-01,UT,0,1,1,109,1.867316,0.2596
2009-04-01,VA,0,3,3,927,18.369572,9.841357
2009-04-01,VT,0,1,1,111,0.8538,0.385601
2009-04-01,WA,0,3,3,427,6.727278,1.981313
2009-04-01,WI,1,2,3,595,2.79575,0.932741
2009-04-01,WV,0,2,2,445,5.823175,2.53321
2009-04-01,WY,0,1,1,21,0.261,0.09575
2009-05-01,AK,0,0,0,84,3.80833,1.2258
2009-05-01,AL,0,0,0,267,3.394741,1.011167
2009-05-01,AR,0,2,2,443,6.22719,2.003551
2009-05-01,AZ,0,0,0,682,6.585933,0.919646
2009-05-01,CA,0,5,5,1545,29.073691,6.33436
2009-05-01,CO,0,0,0,181,1.791566,0.675331
2009-05-01,CT,0,4,4,223,4.703163,0.658617
2009-05-01,DE,0,0,0,71,0.321519,0.126124
2009-05-01,FL,0,6,6,1839,15.195271,4.883709
2009-05-01,GA,0,0,0,605,11.152112,3.882544
2009-05-01,HI,0,0,0,21,0.876,0.17315
2009-05-01,IA,0,3,3,151,1.390626,0.4433
2009-05-01,ID,0,2,2,114,3.746,1.69926
2009-05-01,IL,0,6,6,1373,15.692256,5.089609
2009-05-01,IN,0,3,3,398,3.393092,1.285008
2009-05-01,KS,0,0,0,153,2.3759,0.4039
2009-05-01,KY,0,2,2,377,2.884251,0.924753
2009-05-01,LA,0,3,3,388,3.170624,0.896543
2009-05-01,MA,0,3,3,482,12.494569,2.756707
2009-05-01,MD,0,3,3,270,5.39329,1.665446
2009-05-01,ME,0,0,0,118,0.861187,0.331079
2009-05-01,MI,0,6,6,1384,21.946318,6.922268
2009-05-01,MN,0,5,5,726,10.619349,2.522536
2009-05-01,MO,0,10,10,503,10.741389,4.485029
2009-05-01,MS,0,8,8,641,8.676678,2.959855
2009-05-01,MT,0,1,1,91,0.655801,0.194166
2009-05-01,NC,0,1,1,613,6.751058,1.965264
2009-05-01,ND,0,1,1,84,0.276075,0.064452
2009-05-01,NE,0,0,0,121,0.816125,0.38926
2009-05-01,NH,0,0,0,118,0.792401,0.136811
2009-05-01,NJ,0,0,0,512,2.401654,1.037527
2009-05-01,NM,0,0,0,141,2.549951,0.411815
2009-05-01,NV,0,0,0,116,3.12865,0.814705
2009-05-01,NY,0,5,5,1389,3.991724,3.52077
2009-05-01,OH,0,7,7,1023,9.334577,2.526635
2009-05-01,OK,0,1,1,351,3.149794,1.027173
2009-05-01,OR,0,0,0,343,3.36418,1.13735
2009-05-01,PA,0,2,2,172,1.409399,0.520709
2009-05-01,RI,0,0,0,32,0.214,0.0725
2009-05-01,SC,0,3,3,345,5.075401,1.209082
2009-05-01,SD,0,1,1,27,0.3135,0.069355
2009-05-01,TN,0,5,5,566,9.907707,3.400388
2009-05-01,TX,0,8,8,1703,21.189384,5.307636
2009-05-01,UT,0,0,0,117,1.05323,0.386335
2009-05-01,VA,0,2,2,627,8.502105,3.396841
2009-05-01,VT,0,0,0,59,0.834,0.210025
2009-05-01,WA,0,1,1,442,9.053862,2.644859
2009-05-01,WI,0,0,0,520,3.830816,0.943285
2009-05-01,WV,0,3,3,311,5.866145,1.94688
2009-05-01,WY,0,0,0,24,0.22252,0.11075
2009-06-01,AK,0,1,1,54,1.2201,0.2544
2009-06-01,AL,0,2,2,300,1.321853,0.510873
2009-06-01,AR,0,0,0,595,6.201001,1.982878
2009-06-01,AZ,0,1,1,647,9.935698,2.175115
2009-06-01,CA,0,5,5,1481,21.553278,6.376108
2009-06-01,CO,0,0,0,169,2.632332,0.697545
2009-06-01,CT,0,0,0,180,1.941832,0.39236
2009-06-01,DE,0,0,0,69,0.852,0.1371
2009-06-01,FL,0,4,4,1610,17.738948,8.365521
2009-06-01,GA,0,1,1,655,7.829621,2.818278
2009-06-01,HI,0,0,0,21,0.441275,0.0872
2009-06-01,IA,0,1,1,98,0.620903,0.223329
2009-06-01,ID,0,1,1,110,1.12445,0.53161
2009-06-01,IL,0,11,11,1277,19.443413,6.123789
2009-06-01,IN,0,1,1,433,3.8382,1.452791
2009-06-01,KS,0,1,1,171,1.53768,0.43343
2009-06-01,KY,0,3,3,396,3.887354,1.028611
2009-06-01,LA,0,0,0,473,5.757465,1.601158
2009-06-01,MA,0,2,2,381,5.111414,1.216198
2009-06-01,MD,0,5,5,281,5.5657,1.356311
2009-06-01,ME,0,0,0,79,0.788561,0.243951
2009-06-01,MI,0,1,1,1169,17.098396,5.735749
2009-06-01,MN,0,1,1,394,5.892783,2.866234
2009-06-01,MO,0,4,4,441,5.640179,1.682196
2009-06-01,MS,0,9,9,861,6.948134,2.1385
2009-06-01,MT,0,0,0,102,1.366,0.32231
2009-06-01,NC,0,3,3,677,8.781074,3.114112
2009-06-01,ND,0,0,0,62,0.645032,0.270508
2009-06-01,NE,0,0,0,90,0.40465,0.14768
2009-06-01,NH,0,2,2,62,1.054504,0.3382
2009-06-01,NJ,0,0,0,376,1.056605,0.498833
2009-06-01,NM,0,1,1,163,0.336075,0.11745
2009-06-01,NV,0,2,2,89,2.673821,0.408481
2009-06-01,NY,0,3,3,1236,2.098867,1.913639
2009-06-01,OH,0,7,7,884,8.523437,2.364358
2009-06-01,OK,0,1,1,466,4.302626,1.705739
2009-06-01,OR,0,1,1,336,4.286193,1.550245
2009-06-01,PA,0,1,1,181,1.40805,0.61275
2009-06-01,RI,0,0,0,26,0.57,0.1932
2009-06-01,SC,0,2,2,371,6.450222,1.867246
2009-06-01,SD,0,1,1,32,0.098,0.04485
2009-06-01,TN,0,3,3,747,11.137508,4.59173
2009-06-01,TX,0,12,12,2057,16.954177,6.424253
2009-06-01,UT,0,0,0,85,2.321714,0.542348
2009-06-01,VA,1,2,3,626,9.106011,2.702566
2009-06-01,VT,0,1,1,36,0.2461,0.12605
2009-06-01,WA,0,0,0,465,22.226649,3.809326
2009-06-01,WI,0,1,1,395,5.046425,1.313415
2009-06-01,WV,0,0,0,268,3.72625,1.317273
2009-06-01,WY,0,0,0,13,0.0535,0.01275
2009-07-01,AK,0,1,1,64,1.6807,0.3893
2009-07-01,AL,0,2,2,369,1.80745,0.664003
2009-07-01,AR,0,0,0,633,7.641666,3.454333
2009-07-01,AZ,0,0,0,689,14.173518,1.782882
2009-07-01,CA,0,7,7,1777,31.286695,9.983174
2009-07-01,CO,0,1,1,195,2.526747,0.436374
2009-07-01,CT,0,1,1,210,5.212788,0.957358
2009-07-01,DE,0,0,0,85,0.082103,0.001203
2009-07-01,FL,0,3,3,1538,23.684302,4.834056
2009-07-01,GA,0,3,3,717,9.218704,3.069274
2009-07-01,HI,0,0,0,33,0.43031,0.0995
2009-07-01,IA,0,0,0,119,3.026001,0.282707
2009-07-01,ID,0,0,0,206,1.457251,1.057161
2009-07-01,IL,0,2,2,1365,13.990735,4.174767
2009-07-01,IN,0,2,2,457,3.735778,1.156343
2009-07-01,KS,0,0,0,206,1.69174,0.652475
2009-07-01,KY,0,6,6,374,3.248606,1.170347
2009-07-01,LA,0,0,0,510,6.595278,2.658516
2009-07-01,MA,0,2,2,401,7.937767,1.859941
2009-07-01,MD,0,7,7,347,7.53615,2.163093
2009-07-01,ME,0,0,0,74,0.638869,0.224368
2009-07-01,MI,0,7,7,677,22.415928,11.549354
2009-07-01,MN,0,2,2,468,5.43268,1.596645
2009-07-01,MO,0,2,2,542,4.569685,0.995957
2009-07-01,MS,0,2,2,935,8.221242,3.202831
2009-07-01,MT,0,2,2,198,0.681801,0.196012
2009-07-01,NC,0,2,2,618,7.483524,1.93764
2009-07-01,ND,0,0,0,54,0.09535,0.0044
2009-07-01,NE,0,0,0,95,0.69404,0.19193
2009-07-01,NH,0,0,0,52,0.50791,0.10425
2009-07-01,NJ,0,4,4,513,3.021775,0.86209
2009-07-01,NM,0,0,0,183,0.745201,0.2336
2009-07-01,NV,0,1,1,132,2.54395,0.3428
2009-07-01,NY,0,4,4,1418,3.966159,1.237761
2009-07-01,OH,0,4,4,941,9.231983,2.462671
2009-07-01,OK,0,0,0,658,4.752751,2.051703
2009-07-01,OR,0,3,3,615,5.689026,2.221053
2009-07-01,PA,0,2,2,198,3.243539,1.32277
2009-07-01,RI,0,0,0,34,0.27215,0.08201
2009-07-01,SC,0,5,5,442,5.420407,1.362315
2009-07-01,SD,0,0,0,47,0.650856,0.253253
2009-07-01,TN,0,8,8,745,8.656471,2.893764
2009-07-01,TX,0,3,3,2413,23.310146,7.543024
2009-07-01,UT,0,0,0,146,3.04615,0.52121
2009-07-01,VA,0,2,2,614,12.62315,2.803306
2009-07-01,VT,0,1,1,40,1.1865,0.4392
2009-07-01,WA,0,0,0,747,11.925427,3.853372
2009-07-01,WI,0,1,1,511,7.203841,1.180103
2009-07-01,WV,0,2,2,279,4.517104,1.73115
2009-07-01,WY,0,0,0,21,0.0112,0.0057
2009-08-01,AK,0,0,0,43,1.24045,0.3111
2009-08-01,AL,0,0,0,274,2.707821,1.070053
2009-08-01,AR,0,4,4,513,8.245349,3.684745
2009-08-01,AZ,0,2,2,611,2.724327,0.681556
2009-08-01,CA,0,6,6,1595,41.916188,21.709546
2009-08-01,CO,0,2,2,165,1.080265,0.266518
2009-08-01,CT,0,0,0,189,0.756726,0.300332
2009-08-01,DE,0,0,0,66,0.170301,0.162201
2009-08-01,FL,0,4,4,1426,19.426575,5.676757
2009-08-01,GA,0,3,3,579,10.143033,2.735242
2009-08-01,HI,0,0,0,38,0.288385,0.03232
2009-08-01,IA,0,2,2,114,0.94898,0.28031
2009-08-01,ID,0,0,0,129,2.8782,1.3807
2009-08-01,IL,0,2,2,1211,15.358621,6.571208
2009-08-01,IN,0,5,5,412,2.592579,1.01268
2009-08-01,KS,0,0,0,186,2.713964,0.669415
2009-08-01,KY,0,5,5,356,12.546845,1.277591
2009-08-01,LA,0,0,0,386,6.775157,2.48335
